Date,VTECi1-3
03-01-2015 13:59,53.82211012
03-01-2015 14:02,53.77829319
03-01-2015 14:04,53.41769464
03-01-2015 14:07,53.11357773
03-01-2015 14:09,52.8350924
03-01-2015 14:12,52.57996471
03-01-2015 14:14,52.35781577
03-01-2015 14:17,52.14101897
03-01-2015 14:19,51.91985847
03-01-2015 14:22,51.72476443
03-01-2015 14:24,51.62062339
03-01-2015 14:27,51.44187841
03-01-2015 14:29,51.30769611
03-01-2015 14:32,51.19037436
03-01-2015 14:34,51.0651021
03-01-2015 14:37,50.94499416
03-01-2015 14:39,50.81615488
03-01-2015 14:42,50.67830199
03-01-2015 14:44,50.49703535
03-01-2015 14:47,50.33359091
03-01-2015 14:49,50.20411477
03-01-2015 14:52,50.09612504
03-01-2015 14:54,50.05324546
03-01-2015 14:57,50.03439983
03-01-2015 14:59,50.01112853
03-01-2015 15:02,49.93886314
03-01-2015 15:04,49.73798015
03-01-2015 15:07,49.46856741
03-01-2015 15:09,49.00643629
03-01-2015 15:12,48.99417715
03-01-2015 15:14,48.75818944
03-01-2015 15:17,48.65963445
03-01-2015 15:19,48.63038983
03-01-2015 15:22,48.5604401
03-01-2015 15:24,48.40373614
03-01-2015 15:27,48.22088072
03-01-2015 15:29,47.88505499
03-01-2015 15:32,47.76307751
03-01-2015 15:34,47.67081125
03-01-2015 15:37,47.65187267
03-01-2015 15:39,47.58018307
03-01-2015 15:42,47.54121869
03-01-2015 15:44,47.54121869
03-01-2015 15:47,47.58018307
03-01-2015 15:49,47.63759072
03-01-2015 15:52,47.65187267
03-01-2015 15:54,47.67081125
03-01-2015 15:57,47.95681308
03-01-2015 15:59,48.00199735
03-01-2015 16:02,48.00199735
03-01-2015 16:04,48.00199735
03-01-2015 16:07,48.00199735
03-01-2015 16:09,48.00199735
03-01-2015 16:12,47.65036031
03-01-2015 16:14,47.31329408
03-01-2015 16:17,46.97237615
03-01-2015 16:19,46.56893739
03-01-2015 16:22,46.54340523
03-01-2015 16:24,46.30671669
03-01-2015 16:27,46.24410441
03-01-2015 16:29,45.85691548
03-01-2015 16:32,45.62075822
03-01-2015 16:34,45.62075822
03-01-2015 16:37,44.30147308
03-01-2015 16:39,41.75458364
